date,code,diary_text
1885-07-10,sa_024r_0030_0070_0280,"10일(28일, 금, 흐림, 삼가다) 수업 여전하다. 비오다 흐리다 볕이 나다 하다. 그런데 흐린 것이 많고 비는 적고 햇볕은 가장 적었다. 밤에 나가미군과 같이 복숭아 10개 6문(文)씩 , 산매(山梅) 80문 , 일본술 5홉 20전 , 오이 3개 합해서 12문 와 소금에 절인 연어(鰱魚)를 안주로 하여 술 마시다. 밤중이 되어 술과 안주가 다하여 각각 침소에 들다."
1885-07-11,sa_024r_0030_0070_0290,"11일(29일, 토, 흐림, 삼가다) 아침에 설교 듣다. 오후에 나가미와 같이 산보하다. 주머니칼 1자루 70문 , 연필 12개 40전 사다. 돌아오는 길에 도시락집에 들러 목욕하다. 시간은 6시 반이다. 나가미는 서원으로 돌아가고 나는 홀로 나선생을 방문하다. 마침 나선생이 출타 중이라 그 부인과 같이 한담을 나누다. 7시가 되어 나선생이 돌아오다. 같이 저녁을 들고 돌아오다. 시간이 8시이다. 이날 날씨 맑다 흐리다 하다. 나선생 부부가 나에게 귀국하지 말도록 권하고 국내 사정을 자세히 들어 위태로움이 없을 때 귀성하다는 것이 옳다고 하였다. 일전 신문에 러시아와 조선이 밀약을 맺었는데, 조선정부에서 나라를 러시아에 보호하도록 맡기었고, 주선한 사람은 목적(木賊: 뮐렌도르프)이라고 하였다. 이날 고문(古文) 1부(40전)를 사다. 청국정부에서 해군을 조선에 파견하였다 한다."
1885-07-12,sa_024r_0030_0080_0010,"12일(6월 1일, 일, 맑음, 삼가다) 아침에 공립예배당(公立禮拜堂)에 갔다가 오후 1시경에 돌아오다."
1885-07-13,sa_024r_0030_0080_0020,"13일(2일, 월, 맑음, 삼가다) 수업 여전하다."
1885-07-14,sa_024r_0030_0080_0030,"14일(3일, 화, 맑음, 삼가다) 수업 여전하다. 며칠 사이에 햇볕이 매우 따갑고 밤마다 바람 맑고 모기 없다."
1885-07-15,sa_024r_0030_0080_0040,"15일(4일, 수, 맑음, 삼가다) 수업 여전하다."
1885-07-16,sa_024r_0030_0080_0050,"16일(5일, 목, 맑음, 삼가다) 수업 여전하다."
1885-07-17,sa_024r_0030_0080_0060,"17일(6일, 금, 맑음, 삼가다) 지난 며칠 동안 『신보』에 의하면, 일본에 큰 비가 내려 오사까(大坂) 시내가 해도(海島)로 변하였는데, 다리와 집이 무너지고 인명이 많아 다쳤으면 생계가 매우 어렵다고 한다. 또 국내 사방에 수재가 없는 곳이 없어, 혹은 두세 촌락과 많은 인명이 함께 침몰했으나 구하지 못하였고 겸하여 굶주리고 있다 한다. 그런데 청국 민월(閩粤: 복건성·광동성) 두 성도의 수재가 매우 심하여 모두 놀라 비상한 변이라고 하였다."
1885-07-18,sa_024r_0030_0080_0070,"18일(7일, 토, 맑음, 삼가다) 아침 설교 여전하다. 점심때부터 한가롭게 쉬다. 밤에 나가미와 같이 달을 바라보며 술 마시다 밤이 깊어서야 돌아와 자다. 이날 우리나라의 2, 3년 전 은전 2매(銀錢 二枚) 대동일전(大東一錢)·대동이전(大東二錢) 의 내력을 약술하여 나선생 부인에게 선사하다."
1885-07-19,sa_024r_0030_0080_0080,"19일(8일, 일, 맑음, 삼가다) 아침 설교를 들은 뒤 나가미와 한담하다. 오후 2시에 방으로 돌아와 지리책을 보다."
1885-07-20,sa_024r_0030_0080_0090,"20일(9일, 월, 맑음, 삼가다) 이날 하반계(夏半季) 시험이 시작되다. 산학(算學) 시험 보다."
1885-07-21,sa_024r_0030_0080_0100,"21일(10일, 화, 흐림, 삼가다) 이날 물리학(格致學) 시험 보다. 비오다."
1885-07-22,sa_024r_0030_0080_0110,"22일(11일, 수, 흐림, 삼가다) 이날 지지(地誌) 시험 보다. 아침에 비, 낮에 흐리다 저녁때 개다."
1885-07-23,sa_024r_0030_0080_0120,"23일(12일, 목, 맑음, 삼가다) 아침에 문법(文法) 시험 보다. 오후에 독본(讀本) 시험 보다. 밤에 나가미·호차우쥔(胡超群) 양군과 같이 알렌선생의 초대를 받아 그 집에 가서 저녁을 들고 두어 시간 한담하다 돌아오다. 시간은 10시경이다. 밤에 비오다."
1885-07-24,sa_024r_0030_0080_0130,"24일(13일, 금, 맑음, 삼가다) 시험 마치다. 밤에 나가미와 같이 한담하다. 10시 반에 같은 침대에서 자다."
1885-07-25,sa_024r_0030_0080_0140,"25일(14일, 토, 맑음, 삼가다) 아침에 선생들이 강당에 모여 학도들을 앉힌 뒤, 중국인 천(沈)선생과 미국인 알렌선생이 번갈아 가면서 여름 시험에서 등수에 든 생도의 이름을 불렀다. 내가 1등, 나가미가 2등, 지앙짜이요우(江載祐)가 3등, 나머지는 다 적지 않는다. 이날부터 더위로 방학하다. 이번 여름 시험에서 내가 수석을 하자 지나(支那) 학생 가운데 시기하고 미워하는 자가 있었고, 내가 책을 보고 답안을 썼다고 몰래 헐뜯는 자도 있었다. 심하다, 호인(胡人)이 말을 지어 내고 잘못을 찾음이 이와 같음에 이르렀는가. 내가 비록 재주는 없으나 어찌 책을 보고 답안을 쓰는 등의 비루한 짓을 하겠는가?"
1885-07-26,sa_024r_0030_0080_0150,"26일(15일, 일, 맑음, 삼가다) 서원에서 지내다. 고문(古文) 보다. 밤에 나가미군과 같이 달을 바라보면서 술 마시다 10시경에 취침하다. 이날 아침에 시나가와(品川) 군을 방문하다."
1885-07-27,sa_024r_0030_0080_0160,"27일(16일, 월, 맑음, 삼가다) 서원에서 지내다. 만국사(萬國史)·지지(地誌)·산학(算學)·문법(文法)·물리(格致) 등의 책을 보다. 저녁때 미국영사관을 방문하다. 들으니 전 영사 스탈은 이미 지난주에 귀국하고 새 영사가 부임하였다 한다. 30원짜리 은행수표(銀行匯單)를 찾아가지고 오다."
1885-07-28,sa_024r_0030_0080_0170,"28일(17일, 화, 맑음, 삼가다) 아침 11시경에 향항은행(香港銀行)에 가서 30원을 찾아가지고 오다. 근일에 입맛이 달지 않고, 날씨가 매우 덥다."
1885-07-29,sa_024r_0030_0080_0180,"29일(18일, 수, 맑음, 삼가다) 밤에 나가미군과 같이 ‘양깅반 창루 ’에 가서 자다. 각 과(各科)를 공부하다."
1885-07-30,sa_024r_0030_0080_0190,"30일(19일, 목, 맑음, 삼가다) 아침에 돌아오다. 낮에 자다. 각 과를 공부하다"
1885-07-31,sa_024r_0030_0080_0200,"31일(20일, 금, 맑음, 삼가다) 낮에 나가미군과 같이 쑤저우(蘇州) 가는 선부(船夫)와 약속하고 돌아오다. 쑤저우로 배 타고 가는데 소용되는 물건을 준비하다."
1885-08-01,sa_024r_0030_0080_0210,"8월 1일(21일, 토, 맑음, 삼가다) 낮에 나가미군, 니시무라(西村) 씨와 같이 배에 오르다. 즉시 출발하여 쑤저우강(蘇州江)을 거슬러 올라가다. 물은 누런색, 강폭이 매우 좁고 양 언덕에는 나무숲이 우거져 있다. 전원 곳곳에 시골집들이 흩어져 있다. 이곳저곳에 물을 끌어올리는 기계가 있는데 소의 힘을 이용하는 것, 두 사람이 발로 움직이는 것, 손으로 하는 것이 있다. 가히 농가의 편리한 방편이라고 하겠다. 지면과 수면의 차이는 5, 6촌에 불과하고 수면과 같은 곳도 있다. 언덕 가까이 물이 얕은 곳에는 물소들이 누워 헤엄치고 있다. 선로(船路)에는 물소가 소보다 많다. 7시경에 왕도촌에 도착하다. 시골집들이 자못 빽빽하게 모여 있다. 관선(官船)이 있는데 반사관(盤査官)이 있는 곳이다. 마을 앞에는 돌다리가 있고 둥근 문이 세 곳에 있다. 왕왕 돌다리 혹은 나무다리가 강 위로 걸쳐 있는데 튼튼한 것도 있다. 배에서 자다. 밤에 술 마시다."
1885-08-02,sa_024r_0030_0080_0220,"2일(22일, 일, 맑음, 삼가다) 새벽부터 행선(行船)하다. 점심때쯤 되어 바라보니 한 자리의 동산이 흐릿하게 멀리 서 있다. 산 이름을 물었더니 선부(船夫)의 대답이 곤산(昆山)이라고 한다. 산 위에는 탑이 있다. 이 산은 내가 상하이에 온 뒤 처음 보는 것이다. 강 언덕의 풍경은 어제 본 것과 크게 다른 것이 없다. 저녁 5시 반경에 쑤저우성(蘇州城) 밖 누문(婁門) 밖에 도착하여 배를 대고 언덕으로 오르다. 어제 아침 나선생댁에서 만난 파커여사(Mrs. Parker)의 소개서를 가지고 성에 들어가 자오쯔스(曺子實)를 찾았으나 그 집을 알지 못하여 만나지 못한 채 배로 돌아오다. 성은 벽돌로 쌓았는데 높이는 우리나라 서울의 성과 비슷하나 두께는 우리의 성에 미치지 못한다. 성문이 있는 곳에는 성을 둥글게 둘렀고 문은 쇳조각으로 하였다. 성내의 도로는 모두 돌을 깔았고 집은 모두 2층이다. 시전(市廛)의 모습은 조금도 상하이 성내와 다른 것이 없다. 단지 서양 상점들이 보이지 않을 뿐이다. 그리고 사람들이 온순한 듯이 보이고 외모도 많이 미려하여 대체로 누추하고 미워할 만한 얼굴을 가진 사람들이 적다. 배에서 자다."
1885-08-03,sa_024r_0030_0080_0230,"3일(23일, 월, 흐림, 삼가다) 아침부터 비오고 종일 개지 않다. 아침 9시에 누문(婁門)을 벗어나 봉문(崶門)으로 향하다. 성 밖 해자(垓字)를 돌아 올라가 11시 반 경에 봉문 밖에 도착하다. 이쪽 편으로는 양옥 4, 5채가 있다. 이에 곧 나가미군, 니시무라(西村)씨와 같이 자오쯔스선생을 방문하다. 선생의 서양식 이름은 제이 마쉘(J. Marshel)로 예수교를 믿는 사람이다. 비를 무릅쓰고 그 집에 이르러 문을 두드렸다. 자오(曺)군이 소개서를 보더니 곧 우리들을 방으로 맞아 들여 환대하기를 대번에 구면인 것처럼 하고 곧 우리들에게 점심을 같이 들기를 청한다. 그의 사람됨이 활발 상쾌하여 조금도 부끄러워 머뭇거리는 기색이 없다. 영어를 잘하여 거의 영국 사람과 다름이 없다. 일찍이 미국에 유학하여 10년을 지나 귀국하였고, 쑤저우에서 생활한 지가 이미 15년이 지났다고 한다. 아들 넷이 있고 또 지금 15세 된 시집 안간 딸이 있고 그의 나이는 지금 40여세라고 한다. 점심을 마치자 자오군은 그의 제자 우위궤이(吳毓桂)·우쉬썽(吳旭生) 두 사람을 시켜 우리와 같이 성내 명승지를 두루 구경하게 하였다. 이어 우리들에게 말하기를, “쑤저우성은 주위가 36청리(淸里)나 되어, 만약 그대들이 성내를 자세히 보려면 한 달은 걸려야 할 것이다. 그러나 혹 소위 명승지를 대강 유람하려면 불과 며칠이면 볼 수 있을 것이다”라고 하였다. 우리들이 대강을 보겠다고 대답하였다. 인하여 자오(曺)군과 두 오씨 성을 가진 친구와 같이 병원을 가보다. 곧 두 오씨 친구와 같이 북사탑(北寺塔)을 향하여 떠났다. 마침 가랑비가 내리어 옷을 모두 적시었다. 1시각 남짓 걸어 탑당(塔堂)에 도착하였다. 일제히 9층 위로 올라가 성시(城市)를 굽어보니 원근을 모두 바라볼 수가 있었다. 다만 아쉬운 것은 비와 안개가 하늘을 가리어 능히 끝까지 조망할 수 있는 쾌함이 없는 것이었다. 이 탑은 일찍이 1천 4, 5백년 전에 건축된 것이라 한다. 9각으로 이루어졌고 높이는 9층이다. 매 층의 높이는 1장(丈) 남짓, 층층에 금부처 4위(位)가 안치되어 있거나 세워져 있다. 층마다 두 개의 계단이 있어 합하면 18계단이 된다. 9층 위에 올라가 연필로 내 성명을 적어 뒷날의 표지를 삼았다. 이 탑의 아래층은 둘레가 286곡척(曲尺) 쯤 된다. 조금 있다가 비를 무릅쓰고 돌아오는 길에 원묘관(圓妙觀)에 가서 구경하고 다루(茶樓)에 올라 다리를 쉬면서 1시간 남짓 한담하다. 돌아오니 시간이 이미 5시 경이었다. 저녁도 자오군 집에서 상을 같이 하였다. 저녁을 마치자 불을 켜고 자오군과 더불어 한담하였다. 우리들이 쑤저우 사람들은 무엇을 주업으로 삼는지를 물었다. 자오군이 대답하기를, “쑤저우 사람들은 독서와 저술로 업을 삼으나 또한 농상(農商)에도 힘쓴다”고 하였다. 또 말하기를, “쑤저우성 안의 인구는 약 3~40만 명이 된다”고 하였다. 10시경에 배로 돌아와 자다. 모기는 많고 더위가 심해 밤에 자못 고생하였다. 새벽에 일어나 달을 바라보다. 이때 온갖 소리는 적막하고, 물은 고요하고 달은 밝은데 멀리 있는 절의 종소리가 바람을 따라 들려온다. 뱃머리를 배회하면서 옛 시에 있는 고소성외한산사(姑蘇城外寒山寺)   고소성 밖 한산사에서 야반종성도객선(夜半鍾聲到客船)   한밤의 종소리 객선에 들려오네 라는 구절을 읊조리다. 이날 들으니 한산사(寒山寺)는 오래도록 수리를 하지 않아 지금은 볼 만한 것이 없다고 한다. 고소대(姑蘇臺)는 영암산(靈岩山)에 있는데 쑤저우성으로부터 30여 리나 멀리 떨어져 있다고 한다. 쑤저우성에는 6개의 문이 있는데 1) 여문(閭門), 2) 서문(胥門), 3) 반문(盤門), 4) 봉문(崶門), 5) 누문(婁門), 6) 제문(齊門)이 그것이다. 성내에는 3,000의 진군(鎭軍)이 있다고 한다. 쑤저우에는 3가지 참외가 있는데 백·청·황색이 그것이다. 잘 익은 것은 맛이 사탕과 같다. 원저자주"
1885-08-04,sa_024r_0030_0080_0240,"4일(24일, 화, 맑음, 삼가다) 아침 9시경에 우리 세 사람이 자오군과 같이 이원(怡園)에 가서 구경하다. 원 안에 두 쌍의 아름다운 동물이 있다. 한 쌍은 공작, 한 쌍은 사슴이다. 이원은 대나무숲으로 둘러싸여 있어 아름다운 취향(趣向)을 다하였다. 한 곳에 이르니 물을 끌어들여 못을 만들고 괴석으로 둘러놓았다. 못 가에는 기이한 돌을 많이 세워 층암(層巖), 유동(幽洞)의 형상을 만들어 놓았고, 초록 버들과 푸른 솔이 짙게 그늘져 연이어 있었다. 못 위에는 건너다닐 수 있는 돌다리가 있었고, 못 안에는 연꽃이 있어 희고 붉게 비친다. 다락에 올라가 바라보니 멀리 두 서너 푸른 봉우리가 희미하게 나타난다. 우(吳)군이 우리를 보고 말하기를, “이 산은 궁륭산(穹隆山)·영암(靈岩)·칠자산(七子山)이다”고 하였다. 실내에는 옛 그릇과 이름 있는 그림을 늘어놓았다. 그 안에 헌 북이 있는데 이름을 ‘제갈고(諸葛鼓)’라고 하였다. 여러 곳을 구경한 뒤 못 가의 연당(蓮堂)으로 돌아와 차를 마시다. 매미소리는 나무에 가득하고 금붕어는 물에서 노닐고 있다. 한담하는 동안에 오사춘(吳舍椿)이 구양순(歐陽詢) 필첩 1권을 나에게 선사하였다. 그 정의가 고맙다. 여러 친구들과 같이 돌아오다. 우군은 노상에서 작별하고 그의 집으로 돌아갔고, 자오군도 그의 집으로 돌아갔다. 우리들은 배로 돌아와 점심을 든 뒤 4시경에 다시 자오군 집으로 갔다. 우군은 오지 않았다. 니시무라(西村)씨는 배에 머물러, 단지 나가미와 내가 자오군과 같이 하였을 뿐이다. 자오군에게 안내를 청하여 창낭정(滄浪亭)에 가서 구경하다. 정문(亭門) 액자에는 ‘5백명현상(五百名顯相)’이라고 쓰여 있다. 정자는 못가에 있다. 정자 안의 한 방에는 명·청 시대 명현들의 유상(遺像)이 있는데 명대의 의관을 보니 우리나라 관복과 매우 비슷하였다. 두루 보니 많은 비석들이 있다. 한 비석에. 애석정신유차신 담당우주(愛惜精神留此身 擔當宇宙) 차타세월승시광 보답군친(蹉跎歲月乘時光 報答君親) 애석해 하는 정신을 이 몸에 머무르게 한 것은 우주를 담당케 함이요. 세월에 발버둥 치며 때를 기다린 것은 임금과 어버이에 보답코자 함이다. 라고 하였다. 말이 매우 건장(健壯)하고 강개(慷慨)하다. 이 정자에도 많은 기이한 돌 따위가 있으나 창은 찢어지고 벽은 더러워 별로 볼만한 것이 없다. 돌아오는 길에 다시 공자묘(孔子廟)에 가 보다. 묘 밖에 담장을 둘렀는데 높고 두텁고 단단하다. 담장 안은 황폐하여 사람으로 하여금 청인 무리들이 허문(虛文)을 숭상하고 수리에 게으른 것을 개탄하게 한다. 이 묘(廟)는 둘레가 매우 넓은데 수목 전나무가 많다 이 줄지어 있고 잡초가 무성하다. 사랑채도 있으나 황폐된 채 수리되지 않았다. 대성전(大成殿)은 지금 막 단장을 하고 있다. 대성전의 맞은편 쪽에는 큰 북 하나와 작은 북 하나가 있고, 앞에는 매우 오래 된 은행나무 두 그루가 있고, 또 작은 은행나무 몇 그루가 있다. 대성전의 천장에는 박쥐 사는 곳이 있는데, 오래도록 새끼를 치고 낳아 이제 몇 천 마리가 되는지 알지 못하겠고, 그 나르는 소리는 마치 돌을 부수는 것과 같다. 또 더러운 냄새가 나서 맡을 수 없다. 공자에게 만약 영혼이 있다면 어찌 이와 같이 비루 황무한 곳에서 살려 하겠는가? 청인이 헛되이 부문(浮文)을 숭상하고 지식이 없고 정결하지 못한 것이, 어찌 그리도 우리나라 사람과 닮았는가? 한탄스럽고 한탄스럽다. 자오군이 웃으면서 우리에게 말하기를, “지금 성내에는 인가가 즐비하여 한 조각의 빈 땅도 없다. 그런데 지금 공자묘(公子廟)를 보매 광대한 데 매우 놀랐다. 이 땅을 인민들에게 경작케 하되 한 집을 깨끗하게 세워 공자의 영혼을 받드는 것만 같지 못하다”고 하였다. 가히 지당할 말이라 하겠다. 또 말하기를, “만약 그렇지 않으면, 큰 학교를 이 땅에 세워 영재를 교육시킨다면 그 이익됨이 어찌 묘우(廟宇)를 헛되이 지어 황폐케 하는 것에 견줄 수 있겠는가?”라고 하였다. 자오군은 가히 일에 숙달한 지인(智人)이라고 하겠다. 인하여 같이 집으로 돌아오다. 시간은 7시경이다. 우리들은 자오군과 헤어져 배로 돌아오다. 이날 날씨가 매우 덥고 밤에는 모기가 많아 편안히 잘 수가 없었다. 청인들이 이르기를, 대성전 천장에 박쥐가 많으면 온갖 복이 오는 것을 뜻한다고 한다. 가소롭다."
